# RTCh1.mat 
# Channel 1, OFZ28-4.1.x.2.2, Maxs rotator, H||a 
# Temperature  (K)	Resistance  (mOhm)	Resistivity  (microOhmcm)	Magnetic Field  (T)

11.6326 	0.00172405 	0.00172405 	0 	
11.7105 	0.00173345 	0.00173345 	0 	
11.7837 	0.0017413 	0.0017413 	0 	
11.8567 	0.00175074 	0.00175074 	0 	
11.9315 	0.00175971 	0.00175971 	0 	
12.0032 	0.0017699 	0.0017699 	0 	
12.0792 	0.00177806 	0.00177806 	0 	
12.1576 	0.00178719 	0.00178719 	0 	
12.2346 	0.00179617 	0.00179617 	0 	
12.2996 	0.00180408 	0.00180408 	0 	
12.3751 	0.00181162 	0.00181162 	0 	
12.4499 	0.00182111 	0.00182111 	0 	
12.5294 	0.00183071 	0.00183071 	0 	
12.6036 	0.00184014 	0.00184014 	0 	
12.6768 	0.00184855 	0.00184855 	0 	
12.7515 	0.00185739 	0.00185739 	0 	
12.8274 	0.0018656 	0.0018656 	0 	
12.8988 	0.00187439 	0.00187439 	0 	
12.975 	0.00188352 	0.00188352 	0 	
13.0491 	0.00189173 	0.00189173 	0 	
13.1215 	0.00190038 	0.00190038 	0 	
13.1994 	0.0019098 	0.0019098 	0 	
13.2711 	0.00191806 	0.00191806 	0 	
13.3447 	0.00192604 	0.00192604 	0 	
13.4257 	0.00193588 	0.00193588 	0 	
13.4936 	0.00194331 	0.00194331 	0 	
13.5722 	0.00195302 	0.00195302 	0 	
13.6433 	0.00196053 	0.00196053 	0 	
13.716 	0.00196937 	0.00196937 	0 	
13.7962 	0.0019767 	0.0019767 	0 	
13.8704 	0.00198728 	0.00198728 	0 	
13.9463 	0.00199468 	0.00199468 	0 	
14.0196 	0.0020038 	0.0020038 	0 	
14.093 	0.00201108 	0.00201108 	0 	
14.1664 	0.00202049 	0.00202049 	0 	
14.2404 	0.00202812 	0.00202812 	0 	
14.3169 	0.00203787 	0.00203787 	0 	
14.3886 	0.00204532 	0.00204532 	0 	
14.4639 	0.00205436 	0.00205436 	0 	
14.5373 	0.00206247 	0.00206247 	0 	
14.6137 	0.00206946 	0.00206946 	0 	
14.6882 	0.00207842 	0.00207842 	0 	
14.766 	0.00208726 	0.00208726 	0 	
14.8351 	0.00209445 	0.00209445 	0 	
14.9096 	0.00210274 	0.00210274 	0 	
14.9844 	0.00211095 	0.00211095 	0 	
